Lbyas,irrep,lattice_level_index,lattice_Ecm,bracket_id,E_left_bracket,E_right_bracket,zero_estimate_initial,center_row,row_left,row_right,max_row_left,max_row_right,previous_model_zero,has_previous_model_zero,inside_Ecm_cutoff,source_label_file,source_label_row
20,111_A2,0,0.3203580134880505,11,3.19421096054802733e-01,3.19425941297064864e-01,0.31942184564777087,11624,11574,11674,11374,11874,0.31942184564777087,true,true,/home/digonto/Codes/Practical_Lattice_v2/3body_quantization_v3/main_fitter/v33f_k3df_v33e_cache_classifier_v3_package/input/v33p_gpu_user_truezero_labels_L20_111_A2.csv,12
20,111_A2,1,0.3341317314959343,20,3.34329906495324791e-01,3.34334751737586866e-01,0.3343321665267262,14702,14652,14752,14452,14952,0.3343321665267262,true,true,/home/digonto/Codes/Practical_Lattice_v2/3body_quantization_v3/main_fitter/v33f_k3df_v33e_cache_classifier_v3_package/input/v33p_gpu_user_truezero_labels_L20_111_A2.csv,21
20,111_A2,2,0.3385401361585872,23,3.38356302815140730e-01,3.38361148057402861e-01,0.33836078476985693,15532,15482,15582,15282,15782,0.33836078476985693,true,false,/home/digonto/Codes/Practical_Lattice_v2/3body_quantization_v3/main_fitter/v33f_k3df_v33e_cache_classifier_v3_package/input/v33p_gpu_user_truezero_labels_L20_111_A2.csv,24
20,111_A2,3,0.344158142447867,28,3.43899259962998138e-01,3.43904105205260269e-01,0.34390293119909809,16676,16626,16726,16426,16926,0.34390293119909809,true,false,/home/digonto/Codes/Practical_Lattice_v2/3body_quantization_v3/main_fitter/v33f_k3df_v33e_cache_classifier_v3_package/input/v33p_gpu_user_truezero_labels_L20_111_A2.csv,29
20,111_A2,4,0.35102907157665364,29,3.50125396269813483e-01,3.50130241512075613e-01,0.35012842885789081,17962,17912,18012,17712,18212,0.35012842885789081,true,false,/home/digonto/Codes/Practical_Lattice_v2/3body_quantization_v3/main_fitter/v33f_k3df_v33e_cache_classifier_v3_package/input/v33p_gpu_user_truezero_labels_L20_111_A2.csv,30
